
                        S T E P       1


                                INCREMENT     5


 forces (fx,fy,fz) for set NBOT and time  0.5000000E+01

      6688 -1.236576E+02 -2.545211E+02  5.746936E+02
      6869  3.922756E+02  6.628670E+01 -1.362650E+02
      6875 -3.518033E+01 -3.602579E+00  1.070331E+02
      6964 -4.126472E+01 -5.107992E+01  1.629009E+02
     10794 -5.110829E-09  5.366375E-08  4.287877E-08
     10795  3.958221E-09  5.665518E-08  3.402866E-08
     10796 -1.034517E-04 -4.362520E-05  8.818687E-05
     10797 -1.180807E-04 -4.425376E-04  5.007664E-04
     10798 -1.813430E-06 -8.314971E-07 -2.069684E-06
     10799 -5.336448E-03  5.113012E-04  2.273073E-03
     10800 -2.002171E-05 -3.296747E-06 -1.942380E-05
     10801  3.338876E-07  2.681713E-07 -2.314814E-07
     10802 -9.885969E-03 -1.222299E-02 -1.249760E-02
     10803  4.423717E-05 -1.241477E-04 -7.071263E-05
     10804 -1.070433E-01 -1.319541E-01 -6.472121E-03
     10805 -2.941790E-01 -3.733724E-01  2.851502E-03
     10806 -5.037353E-01 -4.227752E-01  5.059266E-01
     10807  2.413888E-07 -4.822998E-07 -5.806420E-08
     10808 -2.794733E+00 -3.273140E-01  1.167958E+00
     10809  4.217123E-04 -1.101242E-04  2.435918E-05
